Date,Open,High,Low,Close,Adj Close,Volume,Return
2009-01-05,2.4200000762939453,2.640000104904175,2.309999942779541,2.5799999237060547,1.3802144527435303,73031000,0.04878046350204257
2009-01-06,2.640000104904175,2.8499999046325684,2.630000114440918,2.759999990463257,1.476508617401123,58945900,0.06976753827362359
2009-01-07,2.7200000286102295,2.819999933242798,2.619999885559082,2.690000057220459,1.439060926437378,43931200,-0.02536232469110722
2009-01-08,2.619999885559082,2.700000047683716,2.5,2.690000057220459,1.439060926437378,51174500,0.0
